probe_id	symbol	GSM2805414_Ad-LacZ.CEL
1563296_at	LINC00572	2.95702656720714
1563297_s_at	LOC101928907	4.04538510778212
1563298_at	LOC101927331	2.73454767877389
1563300_at	LOC101929584	4.11794509479741
1563302_at	LOC101927534	5.31260674907596
1563310_a_at	RP11-7F17.4	2.32541726541788
1563315_s_at	ERICH1	7.15726838670133
1563316_at	NEGR1-IT1	3.97131775791213
1563318_s_at	MAGIX	5.77458225079494
1563321_s_at	MLLT10	5.77458225079494
1563324_at	LOC100129603	3.89589989630613
1563327_a_at	CXorf31	4.18886321578016
1563335_at	IRGM	2.3900334125817
1563340_at	CTD-3193O13.1	4.689072800347
1563341_at	LOC101927783	3.03337894032123
1563344_at	CTD-2537I9.16	4.11794509479741
1563346_at	C21orf91-OT1	3.66338070308954
1563360_at	T-18	2.66287249773403
1563361_at	RNF216	3.42576793345345
1563362_at	D21S2090E	3.58446016061881
1563367_at	MAPT-AS1	2.95702656720714
1563369_at	LINC00173	3.11064025994831
1563370_at	LOC101928813	4.18886321578016
1563371_at	LOC101929167	3.03337894032123
1563373_at	LINC01220	2.95702656720714
1563376_at	BC038205	2.73454767877389
1563385_at	LINC00307	2.52361271094291
1563389_at	LOC101927761	2.66287249773403
1563391_at	LOC101927553	2.88170408475174
1563396_x_at	CTC-384G19.1	2.2622545976128
1563397_at	AC114752.3	2.66287249773403
1563405_at	ATP4B	5.66511497250041
1563407_x_at	ATP4B	4.51585802206809
1563420_at	XG	2.73454767877389
1563420_at	XGY2	2.73454767877389
1563426_a_at	AP001462.6	4.39079260185657
1563427_at	LOC101928031	3.66338070308954
1563431_x_at	CTB-12A17.3	8.24670368438734
1563445_x_at	CTSLP8	5.11868952610534
1563450_at	DEFB107A	2.3900334125817
1563450_at	DEFB107B	2.3900334125817
1563452_at	AVL9	2.3900334125817
1563454_at	SOX6	2.32541726541788
1563455_at	SIK3	3.89589989630613
1563456_at	CCDC141	2.32541726541788
1563458_at	PARVA	4.18886321578016
1563462_at	LOC285419	2.1402587154349
1563465_at	PKD1L1	2.52361271094291
1563466_at	MYLK	3.11064025994831
1563471_at	EPG5	3.11064025994831
1563474_at	METTL20	2.95702656720714
1563475_s_at	METTL20	3.11064025994831
1563478_at	KIAA1671	2.73454767877389
1563483_at	LINC00869	5.11868952610534
1563484_at	LOC101927766	4.74312457005934
1563488_at	TMEM132B	3.26732057569154
1563489_at	LOC285638	4.57548750294698
1563495_at	SLC9C2	2.80751536351294
1563496_at	STL	2.4561018218042
1563497_at	USP25	4.11794509479741
1563498_s_at	SLC25A45	2.59254649341595
1563502_at	ZDHHC2	3.26732057569154
1563505_at	DUSP16	4.39079260185657
1563511_at	DKFZp451B082	3.97131775791213
1563512_at	NOS1AP	4.18886321578016
1563513_at	SYTL4	4.11794509479741
1563521_at	MOB3B	4.94257148167468
1563522_at	DDX10	2.59254649341595
1563524_a_at	ITPK1-AS1	2.80751536351294
1563528_at	RAPGEF4-AS1	3.11064025994831
1563529_at	HYDIN	5.23812423899609
1563529_at	HYDIN2	5.23812423899609
1563529_at	LOC101930373	5.23812423899609
1563532_at	HMCN2	4.689072800347
1563533_at	GADL1	2.66287249773403
1563542_a_at	SCML4	3.81930779870933
1563549_a_at	ANO8	5.92462792363701
1563559_at	FMN1	3.18867242522585
1563563_at	CCDC40	3.58446016061881
1563565_at	INPP5B	3.50518532530405
1563568_at	LINC00559	2.73454767877389
1563571_at	CTBP1-AS	4.04538510778212
1563572_at	LOC152274	2.52361271094291
1563581_at	RPL34-AS1	3.26732057569154
1563584_at	PIEZO2	3.26732057569154
1563586_at	LOC401324	3.11064025994831
1563587_at	CDH4	3.74173351593308
1563589_at	LOC340184	2.80751536351294
1563591_at	LOC100506403	2.3900334125817
1563591_at	LOC101928269	2.3900334125817
1563591_at	RUNX1	2.3900334125817
1563595_at	SRGAP3	2.73454767877389
1563606_a_at	LOC286359	2.52361271094291
1563607_x_at	LOC286359	5.9006791386137
1563608_a_at	KCNT1	4.39079260185657
1563610_at	LOC157273	2.73454767877389
1563612_at	AX747250	3.58446016061881
1563614_at	MTBP	2.80751536351294
1563620_at	BTRC	2.32541726541788
1563629_a_at	ERVK13-1	3.58446016061881
1563632_at	TMEM72-AS1	5.41759135608184
1563635_at	ITGA9-AS1	3.18867242522585
1563637_at	LOC729652	2.66287249773403
1563638_at	TVP23A	3.26732057569154
1563639_a_at	FHAD1	7.89930995874011
1563641_a_at	SNX20	3.34641404535109
1563646_a_at	TMEM67	6.42193400204054
1563654_at	C8orf66	3.81930779870933
1563655_at	TNNT2	5.60710032628528
1563656_at	RP11-263K4.3	2.52361271094291
1563657_at	PLXND1	5.1596019472039
1563658_a_at	SYT9	4.11794509479741
1563659_at	HERC6	3.03337894032123
1563662_at	LOC285778	2.95702656720714
1563668_at	MORN1	4.11794509479741
1563670_at	ZSCAN23	2.73454767877389
1563671_at	LACE1	2.66287249773403
1563673_a_at	ALS2CR11	3.03337894032123
1563674_at	FCRL2	4.11794509479741
1563677_at	CDON	2.3900334125817
1563679_at	LINC01104	3.58446016061881
1563680_at	LOC284950	2.08139527620818
1563681_at	RP11-108B14.5	2.73454767877389
1563685_at	LOC285422	2.66287249773403
1563687_a_at	FRYL	5.41759135608184
1563691_at	LOC285300	3.50518532530405
1563696_at	HSD17B4	2.59254649341595
1563707_at	AL831948	5.41759135608184
1563707_at	RP1-197B17.3	5.41759135608184
1563708_at	SFXN5	4.57548750294698
1563709_at	LOC100127955	4.51585802206809
1563709_at	LOC100128374	4.51585802206809
1563720_at	BC043356	2.88170408475174
1563725_at	ZNF583	2.2622545976128
1563728_at	LINC00032	3.03337894032123
1563742_at	LINC00842	3.03337894032123
1563743_at	C1orf180	3.50518532530405
1563744_a_at	DISC1	5.07659632050245
1563745_a_at	ZMIZ1-AS1	4.04538510778212
1563753_at	BPI	5.48356555846598
1563753_at	LOC149684	5.48356555846598
1563754_at	GRIK2	2.88170408475174
1563770_at	ZBTB8B	2.80751536351294
1563771_a_at	LOC101929073	2.95702656720714
1563772_a_at	LAMA3	4.74312457005934
1563776_at	LOC100507283	3.26732057569154
1563781_at	LOC101928623	5.9006791386137
1563781_at	LOC401320	5.9006791386137
1563783_a_at	ZNF333	4.79542979977343
1563787_a_at	CAGE1	2.20053923674618
1563792_at	AMN	5.66511497250041
1563793_at	LOC100130278	3.89589989630613
1563794_s_at	IFT122	2.52361271094291
1563796_s_at	EARS2	5.19939444352561
1563800_at	LOC100506870	5.41759135608184
1563800_at	LOC283140	5.41759135608184
1563801_at	AX746699	2.88170408475174
1563802_at	LINC01226	4.74312457005934
1563805_a_at	FAM83C	3.03337894032123
1563808_at	MCF2L	5.9006791386137
1563809_a_at	MCF2L	5.27584495978125
1563814_at	C2orf50	3.50518532530405
1563816_at	GAB4	5.60710032628528
1563821_at	LINC00858	2.88170408475174
1563822_at	LOC100131763	3.66338070308954
1563827_at	LOC158434	2.1402587154349
1563830_a_at	FHAD1	4.18886321578016
1563833_at	INPP4B	2.20053923674618
1563834_a_at	AKNAD1	2.73454767877389
1563839_at	TBC1D7	3.50518532530405
1563842_at	PIGG	5.38343770688919
1563845_at	FAM153A	3.11064025994831
1563845_at	FAM153B	3.11064025994831
1563845_at	LOC100507387	3.11064025994831
1563849_at	SH2D4B	3.42576793345345
1563853_at	LOC283045	7.04157404463975
1563854_s_at	LOC283045	3.42576793345345
1563860_at	LOC400965	3.11064025994831
1563862_at	TCEANC	2.66287249773403
1563863_x_at	TCEANC	2.52361271094291
1563867_at	LOC283194	5.69327027861458
1563868_a_at	SPATA31E1	4.04538510778212
1563872_at	LOC284395	5.82635089651153
1563874_at	WDR72	2.66287249773403
1563876_at	C1orf220	2.2622545976128
1563878_a_at	LOC338963	5.66511497250041
1563881_at	MAGI1	2.20053923674618
1563882_a_at	RAPGEF5	2.88170408475174
1563887_at	INTS4L1	2.59254649341595
1563894_at	LOC441178	4.25802935653126
1563897_at	CRABP1	2.95702656720714
1563898_at	RP11-421F16.3	2.73454767877389
1563899_at	LCTL	2.3900334125817
1563900_at	FAM83B	3.03337894032123
1563904_at	LOC100129620	2.52361271094291
1563906_at	SOBP	3.97131775791213
1563907_at	GARNL3	2.95702656720714
1563913_at	LOC101929717	3.50518532530405
1563916_at	WDR11-AS1	3.89589989630613
1563919_a_at	CEP89	5.41759135608184
1563920_at	FAM45A	2.3900334125817
1563927_a_at	LOC401463	2.3900334125817
1563933_a_at	PLD5	2.3900334125817
1563934_at	AX747444	2.59254649341595
1563943_at	PPARGC1B	4.51585802206809
1563945_at	YWHAEP7	5.38343770688919
1563947_a_at	ERC1	6.2619487465567
1563961_at	FHAD1	3.18867242522585
1563969_at	FLJ33360	3.34641404535109
1563970_at	MRPS27	3.11064025994831
1563975_at	RNF130	4.51585802206809
1563978_at	LOC728690	3.74173351593308
1563983_at	TPT1-AS1	4.45429613657919
1563993_at	LOC101929268	3.74173351593308
1563997_at	CEP41	3.11064025994831
1564000_at	ANKRD31	2.88170408475174
1564002_a_at	AK9	6.71069938900086
1564008_at	COL27A1	3.81930779870933
1564010_at	CAST	3.58446016061881
1564012_at	LOC100132354	5.1596019472039
1564015_at	PIEZO2	3.03337894032123
1564017_at	COL18A1-AS1	4.79542979977343
1564021_at	LOC100130456	6.28062655049547
1564022_at	ZNF804B	2.95702656720714
1564027_a_at	FAM115C	4.689072800347
1564027_a_at	FAM115D	4.689072800347
1564027_a_at	LOC101928422	4.689072800347
1564028_s_at	FAM115C	3.97131775791213
1564028_s_at	FAM115D	3.97131775791213
1564028_s_at	LOC101928422	3.97131775791213
1564029_at	USP49	2.73454767877389
1564031_a_at	RELL2	5.69327027861458
1564039_at	ZSCAN23	3.58446016061881
1564040_a_at	TMEM235	4.25802935653126
1564044_at	KNCN	4.18886321578016
1564049_at	LOC339593	3.97131775791213
1564050_at	LOC100131347	3.66338070308954
1564051_at	RP11-410D17.2	3.11064025994831
1564052_at	TREML4	3.34641404535109
1564053_a_at	YTHDF3	8.83839158074244
1564056_at	RP11-400N9.1	3.11064025994831
1564060_at	LINC00934	3.89589989630613
1564063_a_at	ATP11B	6.14449975333244
1564064_a_at	ATP11B	6.87948802340268
1564066_at	TMEM151B	3.18867242522585
1564067_x_at	TMEM151B	3.50518532530405
1564069_at	HOTTIP	6.03874844664715
1564070_s_at	HOTTIP	3.26732057569154
1564072_at	MYH16	3.50518532530405
1564075_a_at	C17orf104	4.11794509479741
1564078_at	LOC101928551	2.80751536351294
1564083_at	LOC101926975	2.59254649341595
1564084_at	CAD	3.18867242522585
1564093_at	NEK1	2.4561018218042
1564097_at	SUCLG2-AS1	2.52361271094291
1564109_at	LOC284865	5.48356555846598
1564112_at	FAM71A	6.0166351110202
1564112_at	RP11-338C15.5	6.0166351110202
1564117_at	HMCN2	5.92462792363701
1564122_at	LINC00514	3.03337894032123
1564125_at	LOC285857	4.11794509479741
1564131_a_at	BSN-AS2	5.23812423899609
1564138_at	FBXW12	4.11794509479741
1564139_at	A2M-AS1	3.34641404535109
1564143_at	AX747031	4.94257148167468
1564148_at	RP11-338I21.1	3.74173351593308
1564149_at	LOC102723927	3.74173351593308
1564150_a_at	C12orf79	2.73454767877389
1564151_at	LOC102724718	2.4561018218042
1564152_at	FLJ35816	2.66287249773403
1564157_at	FLJ33544	3.34641404535109
1564158_a_at	VAC14-AS1	2.1402587154349
1564160_at	DTHD1	2.4561018218042
1564164_at	DENND1B	2.59254649341595
1564165_at	LOC100630923	3.18867242522585
1564166_s_at	LOC100630923	3.42576793345345
1564168_a_at	LOC93444	3.42576793345345
1564169_at	LOC101928519	2.4561018218042
1564175_at	LINC00960	2.3900334125817
1564178_at	LINC00841	3.50518532530405
1564190_x_at	ZNF519	4.04538510778212
1564193_at	LOC100652824	3.50518532530405
1564194_a_at	MS4A15	3.97131775791213
1564198_a_at	C10orf90	2.52361271094291
1564200_at	LINC00607	7.77966833027664
1564202_at	LOC100131756	2.88170408475174
1564203_at	LOC147004	3.66338070308954
1564204_at	LINC00869	4.89507984215023
1564207_at	LINC00957	8.20330996171083
1564208_x_at	LINC00957	5.23812423899609
1564209_at	LINC00700	2.3900334125817
1564211_at	C14orf64	3.34641404535109
1564212_at	LOC101929762	3.34641404535109
1564220_a_at	LINC01234	2.1402587154349
1564224_x_at	C1RL-AS1	4.79542979977343
1564229_at	LOC729173	4.89507984215023
1564231_at	IFT80	3.89589989630613
1564232_at	LOC441528	4.689072800347
1564233_at	FLJ33534	4.3253588596564
1564235_at	LOC729866	3.03337894032123
1564238_a_at	WDR49	3.74173351593308
1564240_at	LOC100130856	4.3253588596564
1564240_at	PSPN	4.3253588596564
1564241_at	ATP1A4	2.95702656720714
1564242_at	TRPM2-AS	4.45429613657919
1564244_a_at	LARGE-AS1	2.4561018218042
1564248_at	AX747826	3.89589989630613
1564250_at	AX746710	2.73454767877389
1564251_at	EMID1	4.89507984215023
1564253_at	LOC285766	3.50518532530405
1564254_at	KY	5.5154549349024
1564257_at	ACTA2-AS1	4.689072800347
1564262_at	RP11-53A1.2	3.34641404535109
1564263_at	LINC00330	3.42576793345345
1564264_at	RP11-65J3.14	2.95702656720714
1564272_a_at	KLHDC1	2.20053923674618
1564274_at	C9orf47	4.84605736296546
1564276_at	C5orf56	3.42576793345345
1564277_a_at	LOC100133920	6.76476848345456
1564277_a_at	LOC100996643	6.76476848345456
1564277_a_at	LOC101928195	6.76476848345456
1564277_a_at	LOC101929583	6.76476848345456
1564277_a_at	LOC286297	6.76476848345456
1564280_x_at	LOC100133920	3.89589989630613
1564281_at	LINC00491	6.31727201109934
1564282_a_at	LINC00491	2.88170408475174
1564285_at	HFM1	2.66287249773403
1564287_at	LINC00410	3.58446016061881
1564291_at	RP11-109D24.1	3.66338070308954
1564295_at	FLJ25917	2.66287249773403
1564299_at	LOC100127940	2.80751536351294
1564300_at	IQCF5-AS1	4.57548750294698
1564301_a_at	RPAIN	2.66287249773403
1564307_a_at	A2ML1	2.59254649341595
1564308_a_at	MPP7	3.74173351593308
1564309_at	LINC00486	2.73454767877389
1564310_a_at	PARP15	2.88170408475174
1564314_at	LOC219690	4.74312457005934
1564315_at	C8orf49	2.59254649341595
1564318_at	POLR3A	2.66287249773403
1564319_at	FAM71E2	4.74312457005934
1564323_at	LOC101928405	2.88170408475174
1564327_at	FLJ32790	2.95702656720714
1564331_at	LOC100505555	3.34641404535109
1564331_at	ZNF846	3.34641404535109
1564333_a_at	PSAPL1	6.12396054995225
1564334_at	LINC00304	3.66338070308954
1564336_at	AC009502.4	5.85155487228707
1564337_at	LOC101929538	3.66338070308954
1564338_at	LOC101927257	3.03337894032123
1564339_a_at	CHRM3	5.31260674907596
1564344_at	ATP9B	2.4561018218042
1564351_at	RP11-52A20.2	2.20053923674618
1564352_at	CECR3	3.42576793345345
1564356_at	ZNF568	3.18867242522585
1564357_at	ABHD12B	2.1402587154349
1564357_at	MIR4454	2.1402587154349
1564359_a_at	LOC440416	2.59254649341595
1564360_a_at	LOC440416	2.66287249773403
1564362_x_at	ZNF843	7.53715803579691
1564367_at	CXXC1P1	3.81930779870933
1564371_a_at	CASC2	2.4561018218042
1564372_s_at	CASC2	2.66287249773403
1564373_a_at	LOC283887	5.45095545100829
1564377_at	SHANK2	3.97131775791213
1564381_s_at	CEBPZOS	5.34845643159295
1564383_s_at	FLJ35934	3.03337894032123
1564385_at	LOC219688	5.38343770688919
1564386_at	TXNDC8	4.04538510778212
1564387_at	DOPEY1	2.4561018218042
1564392_at	LINC00320	2.73454767877389
1564399_a_at	ARMCX4	4.63321174135031
1564400_at	SMIM21	4.84605736296546
1564401_at	LOC400748	3.34641404535109
1564402_at	LOC146795	4.18886321578016
1564403_at	GVQW1	4.45429613657919
1564413_at	LINC01356	5.11868952610534
1564414_a_at	PNLDC1	3.34641404535109
1564421_at	DLGAP2-AS1	3.66338070308954
1564423_a_at	SEC16B	3.26732057569154
1564426_x_at	LOC729732	3.74173351593308
1564429_at	RP11-629E24.2	5.54665470893319
1564431_a_at	LCNL1	5.60710032628528
1564435_a_at	KRT72	3.74173351593308
1564439_a_at	MRGPRG-AS1	6.08198353346665
1564443_at	DLEU2	3.18867242522585
1564444_at	LOC100130264	3.18867242522585
1564446_at	LOC284930	3.34641404535109
1564449_at	USP2-AS1	2.59254649341595
1564459_at	DDC-AS1	3.18867242522585
1564460_at	LINC01281	4.45429613657919
1564463_at	KLF13	3.74173351593308
1564463_at	LOC100499221	3.74173351593308
1564466_at	SOX9-AS1	2.32541726541788
1564467_at	FAM161A	3.89589989630613
1564469_at	LMOD3	2.1402587154349
1564471_at	LOC100130815	3.58446016061881
1564473_at	ESCO2	2.80751536351294
1564474_at	ZBED3-AS1	3.66338070308954
1564475_s_at	ZBED3-AS1	4.3253588596564
1564482_at	ATP5O	3.97131775791213
1564485_at	LINC00887	3.03337894032123
1564490_at	LINC01165	4.63321174135031
1564491_at	SPANXA2-OT1	2.66287249773403
1564494_s_at	P4HB	10.8663070092527
1564504_at	ASIC5	2.59254649341595
1564511_a_at	FSTL4	4.45429613657919
1564514_at	SNRK	2.88170408475174
1564520_s_at	PRMT5	8.02648044085804
1564521_x_at	PRMT5	8.16361057342422
1564525_at	GSN	4.3253588596564
1564533_at	LOC643711	2.59254649341595
1564536_at	ASB10	4.74312457005934
1564537_a_at	ASB10	2.88170408475174
1564539_at	LOC647323	2.88170408475174
1564548_at	LOC642620	3.58446016061881
1564552_at	RP11-678G15.1	4.18886321578016
1564559_at	LOC728073	3.81930779870933
1564561_at	LINC01442	2.95702656720714
1564573_at	IFITM10	5.5154549349024
1564584_at	LOC100506557	4.11794509479741
1564590_a_at	OFCC1	3.34641404535109
1564591_a_at	TMC1	2.52361271094291
1564595_at	LINC01103	2.3900334125817
1564598_a_at	VWA3B	3.97131775791213
1564600_a_at	CCDC36	5.45095545100829
1564601_at	LINC00221	2.80751536351294
1564603_at	NUTM1	5.38343770688919
1564610_at	RP11-1109M24.16	2.59254649341595
1564621_a_at	MEI1	4.51585802206809
1564627_at	DNAJC13	2.59254649341595
1564630_at	EDN1	6.96280612264808
1564635_a_at	FHAD1	2.32541726541788
1564637_a_at	FAM98B	6.87948802340268
1564639_at	LOC100291323	4.98860652264438
1564640_at	MGA	2.32541726541788
1564642_at	RUNX1T1	3.03337894032123
1564651_at	SMIM13	4.98860652264438
1564653_s_at	LEKR1	3.18867242522585
1564658_at	NAT16	4.74312457005934
1564660_at	LOC100131864	4.689072800347
1564662_at	ZNF852	3.34641404535109
1564670_at	RAMP2-AS1	3.26732057569154
1564674_a_at	CDC20B	4.89507984215023
1564679_at	ASB15	3.50518532530405
1564683_at	TBL3	3.74173351593308
1564684_at	BTN2A2	3.34641404535109
1564685_a_at	LOC101929239	2.2622545976128
1564688_a_at	RAD9B	2.4561018218042
1564691_at	LL0XNC01-116E7.2	2.4561018218042
1564697_a_at	LINC01144	4.89507984215023
1564701_at	AC068138.1	4.74312457005934
1564705_at	GLS2	2.4561018218042
1564706_s_at	GLS2	2.73454767877389
1564707_x_at	GLS2	2.3900334125817
1564709_at	LOC286238	4.04538510778212
1564713_a_at	FOXN4	5.74798423066086
1564721_at	LOC101927588	2.66287249773403
1564729_at	LOC101928666	3.97131775791213
1564736_a_at	CASP12	3.81930779870933
1564746_at	SLC9B2	5.63639924212702
1564749_at	LOC100289045	4.04538510778212
1564757_a_at	CCDC148	3.81930779870933
1564758_at	LOC643659	2.80751536351294
1564760_at	RP11-395N3.1	2.80751536351294
1564772_at	RP11-31K23.2	2.2622545976128
1564776_at	RP11-158G18.1	3.11064025994831
1564777_at	HYALP1	2.2622545976128
1564783_x_at	OFCC1	3.74173351593308
1564785_at	C14orf183	5.60710032628528
1564786_at	LOC338667	3.42576793345345
1564787_at	ELMOD1	4.84605736296546
1564787_at	LOC643923	4.84605736296546
1564790_at	ST7-AS2	2.80751536351294
1564796_at	EMP1	3.89589989630613
1564802_at	RP11-388M20.1	3.11064025994831
1564803_at	KRTAP11-1	5.48356555846598
1564805_a_at	OFCC1	2.59254649341595
1564807_at	RP11-504A18.1	2.80751536351294
1564816_at	C14orf178	5.92462792363701
1564819_at	RP11-116D17.1	2.73454767877389
1564823_at	CDC42BPG	4.63321174135031
1564828_at	KIAA1211	3.89589989630613
1564836_at	RP11-18F14.4	2.95702656720714
1564837_at	LOC151760	4.45429613657919
1564838_a_at	LOC151760	6.64013252566576
1564855_at	LOC101927079	2.20053923674618
1564855_at	LOC727924	2.20053923674618
1564856_s_at	LOC101927079	2.95702656720714
1564856_s_at	LOC727924	2.95702656720714
1564868_a_at	FAM117B	3.58446016061881
1564872_at	AC002064.5	4.3253588596564
1564876_s_at	FOXP2	5.82635089651153
1564878_at	LOC101927606	3.58446016061881
1564881_at	LOC152578	3.11064025994831
1564883_a_at	TAS1R1	5.19939444352561
1564887_at	RP11-440L14.3	4.79542979977343
1564897_at	TNR	4.39079260185657
1564906_at	MATR3	2.59254649341595
1564906_at	SNHG4	2.59254649341595
1564907_s_at	MATR3	6.28062655049547
1564907_s_at	SNHG4	6.28062655049547
1564909_at	LOC101928495	2.2622545976128
1564911_at	SNHG4	3.50518532530405
1564921_at	KRTAP13-1	5.45095545100829
1564936_at	RP11-182J23.1	2.3900334125817
1564940_at	RP11-480D4.6	2.95702656720714
1564945_at	TBX20	2.73454767877389
1564960_at	KRTAP7-1	3.74173351593308
1564962_at	ZNF92	3.42576793345345
1564963_x_at	ZNF92	4.25802935653126
1564970_at	SETDB2	2.52361271094291
1564972_x_at	SETDB2	2.95702656720714
1564974_at	KRTAP8-1	4.04538510778212
1564985_a_at	SLC8A1	3.03337894032123
1565000_a_at	TCP11L2	4.39079260185657
1565016_at	PRMT1	3.74173351593308
1565026_a_at	OFCC1	2.3900334125817
1565027_at	OFCC1	4.25802935653126
1565034_s_at	AFF3	3.03337894032123
1565065_at	OFCC1	3.42576793345345
1565073_at	RP11-118G23.1	4.04538510778212
1565080_at	SRC	3.03337894032123
1565082_x_at	SRC	4.94257148167468
1565111_x_at	OFCC1	2.4561018218042
1565130_at	MAP3K2	2.2622545976128
1565131_x_at	MAP3K2	2.4561018218042
1565132_at	RBMY3AP	3.42576793345345
1565149_at	DYNC2H1	4.11794509479741
1565150_at	GDPGP1	3.50518532530405
1565152_at	RP11-118G23.2	3.97131775791213
1565162_s_at	MGST1	10.1620667841607
1565228_s_at	ALB	2.2622545976128
1565242_at	TNXB	3.11064025994831
1565254_s_at	ELL	4.45429613657919
1565265_at	RP11-587D21.4	3.03337894032123
1565269_s_at	ATF1	6.81688417400792
1565306_a_at	SLC8A1	3.42576793345345
1565320_at	RBMY3AP	3.66338070308954
